customer_id,month,region,plan_type,channel,segment,monthly_revenue,churn_flag,active_flag,usage_score,support_tickets,failed_payments,cohort_month
CUST_338E2ED5B7BE,2024-10-01,EMEA,Growth,Direct Sales,Mid-Market,2328.09,1,1,0.34,6,0,2024-06-01
CUST_496EA6F58644,2023-08-01,North America,Enterprise Plus,Partner,Enterprise,18612.6,0,1,0.43,1,0,2023-08-01
CUST_496EA6F58644,2023-09-01,North America,Enterprise Plus,Partner,Enterprise,19156.21,0,1,0.9,1,0,2023-08-01
CUST_496EA6F58644,2023-10-01,North America,Enterprise Plus,Partner,Enterprise,19039.92,0,1,0.5,2,1,2023-08-01
CUST_496EA6F58644,2023-11-01,North America,Enterprise Plus,Partner,Enterprise,19175.43,0,1,0.92,2,0,2023-08-01
CUST_496EA6F58644,2023-12-01,North America,Enterprise Plus,Partner,Enterprise,19246.41,0,1,0.65,1,1,2023-08-01
CUST_496EA6F58644,2024-01-01,North America,Enterprise Plus,Partner,Enterprise,19308.72,0,1,0.48,2,0,2023-08-01
CUST_496EA6F58644,2024-02-01,North America,Enterprise Plus,Partner,Enterprise,19198.96,0,1,0.75,3,0,2023-08-01
CUST_496EA6F58644,2024-03-01,North America,Enterprise Plus,Partner,Enterprise,18892.64,0,1,0.51,2,0,2023-08-01
CUST_496EA6F58644,2024-04-01,North America,Enterprise Plus,Partner,Enterprise,18967.17,0,1,0.6,0,0,2023-08-01
CUST_496EA6F58644,2024-05-01,North America,Enterprise Plus,Partner,Enterprise,18950.44,0,1,1.0,1,0,2023-08-01
CUST_496EA6F58644,2024-06-01,North America,Enterprise Plus,Partner,Enterprise,19054.32,0,1,0.43,1,0,2023-08-01
CUST_496EA6F58644,2024-07-01,North America,Enterprise Plus,Partner,Enterprise,19002.27,0,1,0.51,1,0,2023-08-01
CUST_496EA6F58644,2024-08-01,North America,Enterprise Plus,Partner,Enterprise,18457.6,0,1,0.72,0,0,2023-08-01
CUST_496EA6F58644,2024-09-01,North America,Enterprise Plus,Partner,Enterprise,18998.32,0,1,0.49,1,0,2023-08-01
CUST_496EA6F58644,2024-10-01,North America,Enterprise Plus,Partner,Enterprise,19065.65,0,1,0.97,2,0,2023-08-01
CUST_496EA6F58644,2024-11-01,North America,Enterprise Plus,Partner,Enterprise,18583.66,0,1,0.44,1,0,2023-08-01
CUST_496EA6F58644,2024-12-01,North America,Enterprise Plus,Partner,Enterprise,18663.54,0,1,0.78,1,0,2023-08-01
CUST_60FEAE78CF38,2023-01-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21211.77,0,1,0.95,1,0,2023-01-01
CUST_60FEAE78CF38,2023-02-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21194.79,0,1,0.97,2,0,2023-01-01
CUST_60FEAE78CF38,2023-03-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21179.89,0,1,0.18,0,0,2023-01-01
CUST_60FEAE78CF38,2023-04-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21233.02,0,1,0.27,0,0,2023-01-01
CUST_60FEAE78CF38,2023-05-01,APAC,Enterprise Plus,Self-Serve,Enterprise,20713.11,0,1,0.68,0,0,2023-01-01
CUST_60FEAE78CF38,2023-06-01,APAC,Enterprise Plus,Self-Serve,Enterprise,20422.63,0,1,0.46,2,0,2023-01-01
CUST_60FEAE78CF38,2023-07-01,APAC,Enterprise Plus,Self-Serve,Enterprise,20437.62,0,1,0.64,1,0,2023-01-01
CUST_60FEAE78CF38,2023-08-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21045.48,0,1,0.15,2,1,2023-01-01
CUST_60FEAE78CF38,2023-09-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21571.08,0,1,0.75,0,0,2023-01-01
CUST_60FEAE78CF38,2023-10-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21406.52,0,1,0.6,1,0,2023-01-01
CUST_60FEAE78CF38,2023-11-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21413.96,0,1,0.14,2,0,2023-01-01
CUST_60FEAE78CF38,2023-12-01,APAC,Enterprise Plus,Self-Serve,Enterprise,21888.9,0,1,0.62,3,1,2023-01-01
CUST_60FEAE78CF38,2024-01-01,APAC,Enterprise Plus,Self-Serve,Enterprise,22464.26,0,1,0.1,3,0,2023-01-01
CUST_60FEAE78CF38,2024-02-01,APAC,Enterprise Plus,Self-Serve,Enterprise,22739.4,0,1,0.67,2,1,2023-01-01
CUST_60FEAE78CF38,2024-03-01,APAC,Enterprise Plus,Self-Serve,Enterprise,22291.44,0,1,0.35,0,0,2023-01-01
CUST_60FEAE78CF38,2024-04-01,APAC,Enterprise Plus,Self-Serve,Enterprise,22949.33,0,1,0.35,1,0,2023-01-01
CUST_60FEAE78CF38,2024-05-01,APAC,Enterprise Plus,Self-Serve,Enterprise,23482.79,0,1,0.93,3,0,2023-01-01
CUST_60FEAE78CF38,2024-06-01,APAC,Enterprise Plus,Self-Serve,Enterprise,23462.33,0,1,0.35,2,0,2023-01-01
CUST_60FEAE78CF38,2024-07-01,APAC,Enterprise Plus,Self-Serve,Enterprise,22984.99,0,1,0.92,0,0,2023-01-01
CUST_60FEAE78CF38,2024-08-01,APAC,Enterprise Plus,Self-Serve,Enterprise,23665.83,0,1,0.51,2,0,2023-01-01
CUST_60FEAE78CF38,2024-09-01,APAC,Enterprise Plus,Self-Serve,Enterprise,24278.16,0,1,0.95,4,1,2023-01-01
CUST_60FEAE78CF38,2024-10-01,APAC,Enterprise Plus,Self-Serve,Enterprise,24695.21,0,1,0.11,3,0,2023-01-01
CUST_60FEAE78CF38,2024-11-01,APAC,Enterprise Plus,Self-Serve,Enterprise,24041.78,0,1,0.68,1,0,2023-01-01
CUST_60FEAE78CF38,2024-12-01,APAC,Enterprise Plus,Self-Serve,Enterprise,23577.29,1,1,0.43,3,0,2023-01-01
CUST_D1E9A1210F36,2023-05-01,North America,Enterprise,Self-Serve,Enterprise,7360.69,0,1,0.83,0,0,2023-05-01
CUST_D1E9A1210F36,2023-06-01,North America,Enterprise,Self-Serve,Enterprise,7159.14,0,1,0.48,3,0,2023-05-01
CUST_D1E9A1210F36,2023-07-01,North America,Enterprise,Self-Serve,Enterprise,7133.62,0,1,0.95,1,0,2023-05-01
CUST_D1E9A1210F36,2023-08-01,North America,Enterprise,Self-Serve,Enterprise,7117.51,1,1,0.22,1,0,2023-05-01
CUST_BD33EC75157D,2023-06-01,LATAM,Starter,Partner,SMB,403.72,0,1,0.63,4,0,2023-06-01
CUST_BD33EC75157D,2023-07-01,LATAM,Starter,Partner,SMB,407.44,0,1,0.92,2,0,2023-06-01
CUST_BD33EC75157D,2023-08-01,LATAM,Starter,Partner,SMB,412.61,0,1,0.62,5,0,2023-06-01
CUST_BD33EC75157D,2023-09-01,LATAM,Starter,Partner,SMB,419.98,0,1,0.3,3,0,2023-06-01
CUST_BD33EC75157D,2023-10-01,LATAM,Starter,Partner,SMB,412.75,0,1,0.47,2,0,2023-06-01
CUST_BD33EC75157D,2023-11-01,LATAM,Starter,Partner,SMB,407.28,0,1,0.41,0,0,2023-06-01
CUST_BD33EC75157D,2023-12-01,LATAM,Starter,Partner,SMB,397.21,0,1,0.2,2,0,2023-06-01
CUST_BD33EC75157D,2024-01-01,LATAM,Starter,Partner,SMB,408.59,0,1,0.75,2,0,2023-06-01
CUST_BD33EC75157D,2024-02-01,LATAM,Starter,Partner,SMB,401.56,0,1,0.38,1,0,2023-06-01
CUST_BD33EC75157D,2024-03-01,LATAM,Starter,Partner,SMB,397.52,1,1,0.8,3,0,2023-06-01
CUST_7DB6D6EDBD1C,2023-01-01,North America,Enterprise,Direct Sales,Enterprise,6268.7,0,1,0.8,1,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-02-01,North America,Enterprise,Direct Sales,Enterprise,6160.88,0,1,0.16,0,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-03-01,North America,Enterprise,Direct Sales,Enterprise,6070.7,0,1,0.81,3,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-04-01,North America,Enterprise,Direct Sales,Enterprise,6223.09,0,1,0.84,4,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-05-01,North America,Enterprise,Direct Sales,Enterprise,6401.95,0,1,0.15,1,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-06-01,North America,Enterprise,Direct Sales,Enterprise,6435.86,0,1,0.77,1,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-07-01,North America,Enterprise,Direct Sales,Enterprise,6358.47,0,1,0.75,3,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-08-01,North America,Enterprise,Direct Sales,Enterprise,6235.19,0,1,0.28,0,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-09-01,North America,Enterprise,Direct Sales,Enterprise,6387.74,0,1,0.44,1,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-10-01,North America,Enterprise,Direct Sales,Enterprise,6403.14,0,1,0.37,5,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-11-01,North America,Enterprise,Direct Sales,Enterprise,6567.2,0,1,0.15,0,0,2023-01-01
CUST_7DB6D6EDBD1C,2023-12-01,North America,Enterprise,Direct Sales,Enterprise,6502.4,0,1,0.45,2,0,2023-01-01
CUST_7DB6D6EDBD1C,2024-01-01,North America,Enterprise,Direct Sales,Enterprise,6527.6,0,1,0.96,0,0,2023-01-01
CUST_7DB6D6EDBD1C,2024-02-01,North America,Enterprise,Direct Sales,Enterprise,6698.72,1,1,0.11,1,0,2023-01-01
CUST_9A26268EDFE7,2023-08-01,EMEA,Enterprise,Partner,Enterprise,3098.08,1,1,0.39,4,0,2023-08-01
CUST_B0CAAF89998B,2023-09-01,North America,Enterprise,Self-Serve,Enterprise,3005.33,0,1,0.12,4,0,2023-09-01
CUST_B0CAAF89998B,2023-10-01,North America,Enterprise,Self-Serve,Enterprise,2998.61,0,1,0.96,0,0,2023-09-01
CUST_B0CAAF89998B,2023-11-01,North America,Enterprise,Self-Serve,Enterprise,3032.19,0,1,0.45,7,0,2023-09-01
CUST_B0CAAF89998B,2023-12-01,North America,Enterprise,Self-Serve,Enterprise,3022.22,0,1,0.82,2,0,2023-09-01
CUST_B0CAAF89998B,2024-01-01,North America,Enterprise,Self-Serve,Enterprise,3046.49,0,1,0.72,2,0,2023-09-01
CUST_B0CAAF89998B,2024-02-01,North America,Enterprise,Self-Serve,Enterprise,3012.7,0,1,0.66,1,0,2023-09-01
CUST_B0CAAF89998B,2024-03-01,North America,Enterprise,Self-Serve,Enterprise,3045.7,0,1,0.34,3,0,2023-09-01
CUST_B0CAAF89998B,2024-04-01,North America,Enterprise,Self-Serve,Enterprise,2987.64,0,1,0.9,0,0,2023-09-01
CUST_B0CAAF89998B,2024-05-01,North America,Enterprise,Self-Serve,Enterprise,2962.06,0,1,0.81,1,0,2023-09-01
CUST_B0CAAF89998B,2024-06-01,North America,Enterprise,Self-Serve,Enterprise,3008.19,0,1,0.11,0,0,2023-09-01
CUST_B0CAAF89998B,2024-07-01,North America,Enterprise,Self-Serve,Enterprise,2978.82,0,1,0.15,1,0,2023-09-01
CUST_B0CAAF89998B,2024-08-01,North America,Enterprise,Self-Serve,Enterprise,2951.48,0,1,0.94,0,0,2023-09-01
CUST_B0CAAF89998B,2024-09-01,North America,Enterprise,Self-Serve,Enterprise,2940.88,0,1,0.72,0,0,2023-09-01
CUST_B0CAAF89998B,2024-10-01,North America,Enterprise,Self-Serve,Enterprise,2860.39,0,1,0.41,0,0,2023-09-01
CUST_B0CAAF89998B,2024-11-01,North America,Enterprise,Self-Serve,Enterprise,2807.4,0,1,0.19,3,0,2023-09-01
CUST_B0CAAF89998B,2024-12-01,North America,Enterprise,Self-Serve,Enterprise,2782.78,0,1,0.64,1,0,2023-09-01
CUST_3DEF2CB063FC,2024-02-01,North America,Starter,Direct Sales,SMB,256.92,0,1,0.71,2,0,2024-02-01
CUST_3DEF2CB063FC,2024-03-01,North America,Starter,Direct Sales,SMB,264.36,1,1,0.85,1,0,2024-02-01
CUST_26B2FCC809D4,2024-04-01,North America,Enterprise,Direct Sales,Enterprise,6649.23,0,1,0.71,1,0,2024-04-01
CUST_26B2FCC809D4,2024-05-01,North America,Enterprise,Direct Sales,Enterprise,6497.04,0,1,0.28,1,0,2024-04-01
CUST_26B2FCC809D4,2024-06-01,North America,Enterprise,Direct Sales,Enterprise,6385.75,1,1,0.21,1,0,2024-04-01
CUST_3B1FA0226D86,2024-05-01,EMEA,Growth,Marketplace,Mid-Market,2095.15,0,1,0.65,1,1,2024-05-01
CUST_3B1FA0226D86,2024-06-01,EMEA,Growth,Marketplace,Mid-Market,2044.08,0,1,0.37,5,1,2024-05-01
CUST_3B1FA0226D86,2024-07-01,EMEA,Growth,Marketplace,Mid-Market,2058.38,0,1,0.69,0,0,2024-05-01
CUST_3B1FA0226D86,2024-08-01,EMEA,Growth,Marketplace,Mid-Market,2089.27,0,1,0.59,1,0,2024-05-01
CUST_3B1FA0226D86,2024-09-01,EMEA,Growth,Marketplace,Mid-Market,2032.32,0,1,0.72,1,0,2024-05-01
CUST_3B1FA0226D86,2024-10-01,EMEA,Growth,Marketplace,Mid-Market,2030.72,0,1,0.13,2,0,2024-05-01
CUST_3B1FA0226D86,2024-11-01,EMEA,Growth,Marketplace,Mid-Market,2039.39,1,1,0.11,1,0,2024-05-01
CUST_DD6ED721CC59,2023-08-01,North America,Enterprise,Direct Sales,Enterprise,5125.49,0,1,0.92,1,0,2023-08-01
CUST_DD6ED721CC59,2023-09-01,North America,Enterprise,Direct Sales,Enterprise,5211.07,0,1,0.5,3,0,2023-08-01
CUST_DD6ED721CC59,2023-10-01,North America,Enterprise,Direct Sales,Enterprise,5271.85,0,1,1.0,1,0,2023-08-01
CUST_DD6ED721CC59,2023-11-01,North America,Enterprise,Direct Sales,Enterprise,5175.01,0,1,0.9,0,0,2023-08-01
CUST_DD6ED721CC59,2023-12-01,North America,Enterprise,Direct Sales,Enterprise,5326.08,0,1,0.38,1,0,2023-08-01
CUST_DD6ED721CC59,2024-01-01,North America,Enterprise,Direct Sales,Enterprise,5312.81,0,1,0.12,1,0,2023-08-01
CUST_DD6ED721CC59,2024-02-01,North America,Enterprise,Direct Sales,Enterprise,5155.99,0,1,0.86,3,0,2023-08-01
CUST_DD6ED721CC59,2024-03-01,North America,Enterprise,Direct Sales,Enterprise,5153.9,1,1,0.41,1,0,2023-08-01
CUST_8463C46AE4DF,2024-05-01,North America,Enterprise,Direct Sales,Enterprise,6592.87,0,1,0.38,2,0,2024-05-01
CUST_8463C46AE4DF,2024-06-01,North America,Enterprise,Direct Sales,Enterprise,6625.36,0,1,0.51,2,0,2024-05-01
CUST_8463C46AE4DF,2024-07-01,North America,Enterprise,Direct Sales,Enterprise,6736.3,0,1,0.7,0,0,2024-05-01
CUST_8463C46AE4DF,2024-08-01,North America,Enterprise,Direct Sales,Enterprise,6572.71,0,1,0.3,2,0,2024-05-01
CUST_8463C46AE4DF,2024-09-01,North America,Enterprise,Direct Sales,Enterprise,6629.17,0,1,0.81,0,1,2024-05-01
CUST_8463C46AE4DF,2024-10-01,North America,Enterprise,Direct Sales,Enterprise,6527.45,0,1,0.86,0,0,2024-05-01
CUST_8463C46AE4DF,2024-11-01,North America,Enterprise,Direct Sales,Enterprise,6493.77,0,1,0.96,1,0,2024-05-01
CUST_8463C46AE4DF,2024-12-01,North America,Enterprise,Direct Sales,Enterprise,6344.41,0,1,0.11,2,0,2024-05-01
CUST_2F74252A612A,2023-01-01,EMEA,Growth,Self-Serve,Mid-Market,1589.68,0,1,0.5,3,0,2023-01-01
CUST_2F74252A612A,2023-02-01,EMEA,Growth,Self-Serve,Mid-Market,1635.02,0,1,0.91,2,1,2023-01-01
CUST_2F74252A612A,2023-03-01,EMEA,Growth,Self-Serve,Mid-Market,1641.15,0,1,0.4,1,0,2023-01-01
CUST_2F74252A612A,2023-04-01,EMEA,Growth,Self-Serve,Mid-Market,1647.61,0,1,0.59,1,0,2023-01-01
CUST_2F74252A612A,2023-05-01,EMEA,Growth,Self-Serve,Mid-Market,1674.41,0,1,0.25,2,0,2023-01-01
CUST_2F74252A612A,2023-06-01,EMEA,Growth,Self-Serve,Mid-Market,1708.89,0,1,0.46,0,0,2023-01-01
CUST_2F74252A612A,2023-07-01,EMEA,Growth,Self-Serve,Mid-Market,1658.49,0,1,0.82,2,0,2023-01-01
CUST_2F74252A612A,2023-08-01,EMEA,Growth,Self-Serve,Mid-Market,1627.29,0,1,0.51,3,0,2023-01-01
CUST_2F74252A612A,2023-09-01,EMEA,Growth,Self-Serve,Mid-Market,1646.32,0,1,0.98,2,0,2023-01-01
CUST_2F74252A612A,2023-10-01,EMEA,Growth,Self-Serve,Mid-Market,1676.07,0,1,0.92,2,0,2023-01-01
CUST_2F74252A612A,2023-11-01,EMEA,Growth,Self-Serve,Mid-Market,1626.41,0,1,0.3,0,0,2023-01-01
CUST_2F74252A612A,2023-12-01,EMEA,Growth,Self-Serve,Mid-Market,1640.75,0,1,0.73,0,0,2023-01-01
CUST_2F74252A612A,2024-01-01,EMEA,Growth,Self-Serve,Mid-Market,1680.81,0,1,0.69,2,0,2023-01-01
CUST_2F74252A612A,2024-02-01,EMEA,Growth,Self-Serve,Mid-Market,1679.69,0,1,0.21,0,0,2023-01-01
CUST_2F74252A612A,2024-03-01,EMEA,Growth,Self-Serve,Mid-Market,1640.02,1,1,0.43,5,1,2023-01-01
CUST_D9FD786A5032,2024-01-01,EMEA,Starter,Direct Sales,SMB,593.4,0,1,0.49,0,0,2024-01-01
CUST_D9FD786A5032,2024-02-01,EMEA,Starter,Direct Sales,SMB,595.85,0,1,0.76,0,0,2024-01-01
CUST_D9FD786A5032,2024-03-01,EMEA,Starter,Direct Sales,SMB,602.67,0,1,0.98,2,0,2024-01-01
CUST_D9FD786A5032,2024-04-01,EMEA,Starter,Direct Sales,SMB,611.73,0,1,0.57,2,0,2024-01-01
CUST_D9FD786A5032,2024-05-01,EMEA,Starter,Direct Sales,SMB,621.48,0,1,0.93,0,0,2024-01-01
CUST_D9FD786A5032,2024-06-01,EMEA,Starter,Direct Sales,SMB,639.34,0,1,0.87,1,0,2024-01-01
CUST_D9FD786A5032,2024-07-01,EMEA,Starter,Direct Sales,SMB,638.56,0,1,0.24,2,0,2024-01-01
CUST_D9FD786A5032,2024-08-01,EMEA,Starter,Direct Sales,SMB,653.2,0,1,0.56,2,0,2024-01-01
CUST_D9FD786A5032,2024-09-01,EMEA,Starter,Direct Sales,SMB,639.01,0,1,0.69,2,0,2024-01-01
CUST_D9FD786A5032,2024-10-01,EMEA,Starter,Direct Sales,SMB,626.65,1,1,0.53,1,0,2024-01-01
CUST_3C0EAD322346,2024-04-01,APAC,Growth,Marketplace,Mid-Market,2016.7,0,1,0.37,4,0,2024-04-01
CUST_3C0EAD322346,2024-05-01,APAC,Growth,Marketplace,Mid-Market,1963.36,0,1,0.22,4,0,2024-04-01
CUST_3C0EAD322346,2024-06-01,APAC,Growth,Marketplace,Mid-Market,1981.6,0,1,0.35,0,0,2024-04-01
CUST_3C0EAD322346,2024-07-01,APAC,Growth,Marketplace,Mid-Market,2011.06,0,1,0.93,1,0,2024-04-01
CUST_3C0EAD322346,2024-08-01,APAC,Growth,Marketplace,Mid-Market,2020.38,0,1,0.98,0,1,2024-04-01
CUST_3C0EAD322346,2024-09-01,APAC,Growth,Marketplace,Mid-Market,2048.96,0,1,0.73,1,0,2024-04-01
CUST_3C0EAD322346,2024-10-01,APAC,Growth,Marketplace,Mid-Market,2107.81,0,1,0.21,2,0,2024-04-01
CUST_3C0EAD322346,2024-11-01,APAC,Growth,Marketplace,Mid-Market,2152.37,0,1,0.74,3,0,2024-04-01
CUST_3C0EAD322346,2024-12-01,APAC,Growth,Marketplace,Mid-Market,2207.95,0,1,0.5,0,0,2024-04-01
CUST_8DAF8E519469,2023-03-01,North America,Enterprise,Marketplace,Enterprise,3305.62,0,1,0.19,1,0,2023-03-01
CUST_8DAF8E519469,2023-04-01,North America,Enterprise,Marketplace,Enterprise,3289.34,0,1,0.78,4,0,2023-03-01
CUST_8DAF8E519469,2023-05-01,North America,Enterprise,Marketplace,Enterprise,3191.23,0,1,0.47,2,0,2023-03-01
CUST_8DAF8E519469,2023-06-01,North America,Enterprise,Marketplace,Enterprise,3209.39,0,1,0.15,2,0,2023-03-01
CUST_8DAF8E519469,2023-07-01,North America,Enterprise,Marketplace,Enterprise,3189.73,0,1,0.5,4,0,2023-03-01
CUST_8DAF8E519469,2023-08-01,North America,Enterprise,Marketplace,Enterprise,3241.0,0,1,0.65,1,0,2023-03-01
CUST_8DAF8E519469,2023-09-01,North America,Enterprise,Marketplace,Enterprise,3161.21,0,1,0.69,2,0,2023-03-01
CUST_8DAF8E519469,2023-10-01,North America,Enterprise,Marketplace,Enterprise,3080.41,0,1,0.83,2,0,2023-03-01
CUST_8DAF8E519469,2023-11-01,North America,Enterprise,Marketplace,Enterprise,3162.64,0,1,0.88,3,0,2023-03-01
CUST_8DAF8E519469,2023-12-01,North America,Enterprise,Marketplace,Enterprise,3246.91,0,1,0.96,0,0,2023-03-01
CUST_8DAF8E519469,2024-01-01,North America,Enterprise,Marketplace,Enterprise,3254.94,0,1,0.32,1,1,2023-03-01
CUST_8DAF8E519469,2024-02-01,North America,Enterprise,Marketplace,Enterprise,3186.75,0,1,0.66,1,0,2023-03-01
CUST_8DAF8E519469,2024-03-01,North America,Enterprise,Marketplace,Enterprise,3171.42,0,1,0.88,2,0,2023-03-01
CUST_8DAF8E519469,2024-04-01,North America,Enterprise,Marketplace,Enterprise,3244.64,0,1,0.15,0,1,2023-03-01
CUST_8DAF8E519469,2024-05-01,North America,Enterprise,Marketplace,Enterprise,3223.86,0,1,0.48,2,0,2023-03-01
CUST_8DAF8E519469,2024-06-01,North America,Enterprise,Marketplace,Enterprise,3172.38,0,1,0.89,2,0,2023-03-01
CUST_8DAF8E519469,2024-07-01,North America,Enterprise,Marketplace,Enterprise,3230.28,0,1,0.24,1,0,2023-03-01
CUST_8DAF8E519469,2024-08-01,North America,Enterprise,Marketplace,Enterprise,3284.31,0,1,0.15,2,0,2023-03-01
CUST_8DAF8E519469,2024-09-01,North America,Enterprise,Marketplace,Enterprise,3376.01,0,1,0.37,2,0,2023-03-01
CUST_8DAF8E519469,2024-10-01,North America,Enterprise,Marketplace,Enterprise,3430.74,0,1,0.28,1,0,2023-03-01
CUST_8DAF8E519469,2024-11-01,North America,Enterprise,Marketplace,Enterprise,3390.05,0,1,0.61,2,0,2023-03-01
CUST_8DAF8E519469,2024-12-01,North America,Enterprise,Marketplace,Enterprise,3460.53,0,1,0.25,1,0,2023-03-01
CUST_DFB041577535,2023-03-01,North America,Growth,Self-Serve,Mid-Market,1788.82,0,1,0.49,2,0,2023-03-01
CUST_DFB041577535,2023-04-01,North America,Growth,Self-Serve,Mid-Market,1806.58,0,1,0.33,0,0,2023-03-01
CUST_DFB041577535,2023-05-01,North America,Growth,Self-Serve,Mid-Market,1812.52,0,1,0.76,0,0,2023-03-01
CUST_DFB041577535,2023-06-01,North America,Growth,Self-Serve,Mid-Market,1814.12,0,1,0.71,0,0,2023-03-01
CUST_DFB041577535,2023-07-01,North America,Growth,Self-Serve,Mid-Market,1839.69,1,1,0.9,0,0,2023-03-01
CUST_03CAE3C45950,2024-06-01,LATAM,Growth,Partner,Mid-Market,1236.96,0,1,0.63,1,0,2024-06-01
CUST_03CAE3C45950,2024-07-01,LATAM,Growth,Partner,Mid-Market,1253.61,0,1,0.47,3,0,2024-06-01
CUST_03CAE3C45950,2024-08-01,LATAM,Growth,Partner,Mid-Market,1258.95,0,1,0.74,1,0,2024-06-01
CUST_03CAE3C45950,2024-09-01,LATAM,Growth,Partner,Mid-Market,1281.99,0,1,0.3,2,0,2024-06-01
CUST_03CAE3C45950,2024-10-01,LATAM,Growth,Partner,Mid-Market,1265.2,0,1,0.75,0,0,2024-06-01
CUST_03CAE3C45950,2024-11-01,LATAM,Growth,Partner,Mid-Market,1277.85,0,1,0.96,1,0,2024-06-01
CUST_03CAE3C45950,2024-12-01,LATAM,Growth,Partner,Mid-Market,1312.3,0,1,0.31,2,0,2024-06-01
CUST_F216AC55B49A,2024-05-01,North America,Enterprise Plus,Self-Serve,Enterprise,14711.87,0,1,0.13,0,0,2024-05-01
CUST_F216AC55B49A,2024-06-01,North America,Enterprise Plus,Self-Serve,Enterprise,14711.43,0,1,0.43,2,0,2024-05-01
CUST_F216AC55B49A,2024-07-01,North America,Enterprise Plus,Self-Serve,Enterprise,15032.35,0,1,0.98,2,1,2024-05-01
CUST_F216AC55B49A,2024-08-01,North America,Enterprise Plus,Self-Serve,Enterprise,15190.32,0,1,0.45,0,0,2024-05-01
CUST_F216AC55B49A,2024-09-01,North America,Enterprise Plus,Self-Serve,Enterprise,15383.63,0,1,0.82,1,0,2024-05-01
CUST_F216AC55B49A,2024-10-01,North America,Enterprise Plus,Self-Serve,Enterprise,15792.29,0,1,0.99,2,0,2024-05-01
CUST_F216AC55B49A,2024-11-01,North America,Enterprise Plus,Self-Serve,Enterprise,16234.84,0,1,0.4,3,0,2024-05-01
CUST_F216AC55B49A,2024-12-01,North America,Enterprise Plus,Self-Serve,Enterprise,16011.64,0,1,0.61,2,0,2024-05-01
CUST_08CCF9FA52EB,2024-02-01,EMEA,Starter,Self-Serve,SMB,378.8,0,1,0.76,1,0,2024-02-01
CUST_08CCF9FA52EB,2024-03-01,EMEA,Starter,Self-Serve,SMB,370.31,0,1,0.49,0,0,2024-02-01
CUST_08CCF9FA52EB,2024-04-01,EMEA,Starter,Self-Serve,SMB,374.7,1,1,0.36,0,0,2024-02-01
CUST_E7C45CE270E2,2023-04-01,North America,Enterprise,Direct Sales,Enterprise,7014.93,0,1,0.4,2,1,2023-04-01
CUST_E7C45CE270E2,2023-05-01,North America,Enterprise,Direct Sales,Enterprise,6882.5,0,1,0.56,1,0,2023-04-01
CUST_E7C45CE270E2,2023-06-01,North America,Enterprise,Direct Sales,Enterprise,6829.32,0,1,0.23,1,0,2023-04-01
CUST_E7C45CE270E2,2023-07-01,North America,Enterprise,Direct Sales,Enterprise,6670.68,0,1,0.37,1,0,2023-04-01
CUST_E7C45CE270E2,2023-08-01,North America,Enterprise,Direct Sales,Enterprise,6581.1,0,1,0.11,1,0,2023-04-01
CUST_E7C45CE270E2,2023-09-01,North America,Enterprise,Direct Sales,Enterprise,6430.52,0,1,0.8,1,0,2023-04-01
CUST_E7C45CE270E2,2023-10-01,North America,Enterprise,Direct Sales,Enterprise,6257.92,0,1,0.21,0,0,2023-04-01
CUST_E7C45CE270E2,2023-11-01,North America,Enterprise,Direct Sales,Enterprise,6143.55,0,1,0.34,3,0,2023-04-01
CUST_E7C45CE270E2,2023-12-01,North America,Enterprise,Direct Sales,Enterprise,6002.13,0,1,0.24,2,0,2023-04-01
CUST_E7C45CE270E2,2024-01-01,North America,Enterprise,Direct Sales,Enterprise,6113.62,0,1,0.9,2,0,2023-04-01
CUST_E7C45CE270E2,2024-02-01,North America,Enterprise,Direct Sales,Enterprise,6098.18,0,1,0.47,1,0,2023-04-01
CUST_E7C45CE270E2,2024-03-01,North America,Enterprise,Direct Sales,Enterprise,5926.21,0,1,0.92,0,0,2023-04-01
CUST_E7C45CE270E2,2024-04-01,North America,Enterprise,Direct Sales,Enterprise,5937.17,0,1,0.76,2,0,2023-04-01
CUST_E7C45CE270E2,2024-05-01,North America,Enterprise,Direct Sales,Enterprise,5787.34,0,1,0.25,2,0,2023-04-01
CUST_E7C45CE270E2,2024-06-01,North America,Enterprise,Direct Sales,Enterprise,5807.13,0,1,0.5,2,0,2023-04-01
